1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PFAS,45. FORM TYPE,46. UNIT OF MEASURE,47. 5.1 - FUGITIVE AIR,48. 5.2 - STACK AIR,49. 5.3 - WATER,50. 5.4 - UNDERGROUND,51. 5.4.1 - UNDERGROUND CL I,52. 5.4.2 - UNDERGROUND C II-V,53. 5.5.1 - LANDFILLS,54. 5.5.1A - RCRA C LANDFILL,55. 5.5.1B - OTHER LANDFILLS,56. 5.5.2 - LAND TREATMENT,57. 5.5.3 - SURFACE IMPNDMNT,58. 5.5.3A - RCRA SURFACE IM,59. 5.5.3B - OTHER SURFACE I,60. 5.5.4 - OTHER DISPOSAL,61. ON-SITE RELEASE TOTAL,62. 6.1 - POTW - TRNS RLSE,63. 6.1 - POTW - TRNS TRT,64. POTW - TOTAL TRANSFERS,65. 6.2 - M10,66. 6.2 - M41,67. 6.2 - M62,68. 6.2 - M40 METAL,69. 6.2 - M61 METAL,70. 6.2 - M71,71. 6.2 - M81,72. 6.2 - M82,73. 6.2 - M72,74. 6.2 - M63,75. 6.2 - M66,76. 6.2 - M67,77. 6.2 - M64,78. 6.2 - M65,79. 6.2 - M73,80. 6.2 - M79,81. 6.2 - M90,82. 6.2 - M94,83. 6.2 - M99,84. OFF-SITE RELEASE TOTAL,85. 6.2 - M20,86. 6.2 - M24,87. 6.2 - M26,88. 6.2 - M28,89 6.2 - M93,90. OFF-SITE RECYCLED TOTAL,91. 6.2 - M56,92. 6.2 - M92,93. OFF-SITE ENERGY RECOVERY T,94. 6.2 - M40 NON-METAL,95. 6.2 - M50,96. 6.2 - M54,97. 6.2 - M61 NON-METAL,98. 6.2 - M69,99. 6.2 - M95,100. OFF-SITE TREATED TOTAL,101. 6.2 - UNCLASSIFIED,102. 6.2 - TOTAL TRANSFER,103. TOTAL RELEASES,104. 8.1 - RELEASES,105. 8.1A - ON-SITE CONTAINED,106. 8.1B - ON-SITE OTHER ,107. 8.1C - OFF-SITE CONTAIN,108. 8.1D - OFF-SITE OTHER R,109. 8.2 - ENERGY RECOVER ON,110. 8.3 - ENERGY RECOVER OF,111. 8.4 - RECYCLING ON SITE,112. 8.5 - RECYCLING OFF SIT,113. 8.6 - TREATMENT ON SITE,114. 8.7 - TREATMENT OFF SITE,115. PRODUCTION WSTE (8.1-8.7),116. 8.8 - ONE-TIME RELEASE,117. PROD_RATIO_OR_ ACTIVITY,118. 8.9 - PRODUCTION RATIO
"2020","94538NWNTD45500","110000482898","TESLA INC","45500 FREMONT BLVD","FREMONT","ALAMEDA","CA","94538","","","37.49629","-121.94826","NAD83","NA","","","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219446541","Lead  And Lead Compounds","YES","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds","0",".3","0","0","0","0","0","0","0","0","0","0","0","0",".3","6.5","0","6.5","0","0","0","0","0","0","0","0","0","0","0","0","7.2","0","0","0","0","0","0","13.7","0","136.1","40","0",".1","176.2","0","0","0","0","0","0","0","0","0","0","0","189.9","14","0","0",".3","11.3","2.4","0","0","0","176.2","0","0","190.2","","PRODUCTION",".98"
"2020","93725SNGRB3316E","110009529135","SANGER BOATS INC","3316 E ANNADALE AVE","FRESNO","FRESNO","CA","93725","","","36.70054","-119.7693","NAD83","NA","","NA","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219010360","Styrene","NO","0000100425","100-42-5","19414","YES","TRI","NO","0","YES","NO","R","Pounds","9040","5","0","0","0","0","0","0","0","0","0","0","0","0","9045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9045","0","0","9045","0","0","0","0","0","0","0","0","9045","","PRODUCTION","1.03"
"2020","94538NWNTD45500","110000482898","TESLA INC","45500 FREMONT BLVD","FREMONT","ALAMEDA","CA","94538","","","37.49629","-121.94826","NAD83","NA","","","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219446857","Ethylene glycol","NO","0000107211","107-21-1","24257","YES","TRI","NO","0","NO","NO","R","Pounds","7","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37970","0","0","37970","955","0","955","0","0","0","0","0","0","0","0","38925","7","0","0","7","0","0","0","955","0","37970","0","0","38932","","PRODUCTION",".98"
"2020","94538NWNTD45500","110000482898","TESLA INC","45500 FREMONT BLVD","FREMONT","ALAMEDA","CA","94538","","","37.49629","-121.94826","NAD83","NA","","","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219446515","Sodium nitrite","NO","0007632000","7632-00-0","152058","NO","TRI","NO","2","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION",".98"
"2020","94538NWNTD45500","110000482898","TESLA INC","45500 FREMONT BLVD","FREMONT","ALAMEDA","CA","94538","","","37.49629","-121.94826","NAD83","NA","","","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219446919","n-Butyl alcohol","NO","0000071363","71-36-3","4739","NO","TRI","NO","0","NO","NO","R","Pounds","12434","2638","0","0","0","0","0","0","0","0","0","0","0","0","15072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54528","0","0","0","0","54528","169","0","169","0","0","0","0","0","0","0","0","54697","15072","0","0","15072","0","0","0","169","0","54528","25673","0","95442","","ACTIVITY",".98"
"2020","94538NWNTD45500","110000482898","TESLA INC","45500 FREMONT BLVD","FREMONT","ALAMEDA","CA","94538","","","37.49629","-121.94826","NAD83","NA","","","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219446554","Mercury compounds","NO","N458","N458","650028","YES","PBT","YES","1","NO","NO","R","Pounds",".2",".3","0","0","0","0","0","0","0","0","0","0","0","0",".5",".1","0",".1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".1","0","0",".3","0","0",".3","0","0","0","0","0","0","0","0","0","0","0",".4",".6","0","0",".5",".1","0","0","0","0",".3","0","0",".9","","ACTIVITY",".98"
"2020","94538NWNTD45500","110000482898","TESLA INC","45500 FREMONT BLVD","FREMONT","ALAMEDA","CA","94538","","","37.49629","-121.94826","NAD83","NA","","","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219446832","Certain glycol ethers","NO","N230","N230","649541","YES","TRI","NO","0","NO","NO","R","Pounds","135304","5995","0","0","0","0","0","0","0","0","0","0","0","0","141299",".4","4.6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".4","0","0","178","0","0","178","0","0","0","0","0","0","0","0","0","4.6","0","183","141299.4","0","0","141299","0",".4","0","0","0","178","67464","4.6","208946","","ACTIVITY",".98"
"2020","94538NWNTD45500","110000482898","TESLA INC","45500 FREMONT BLVD","FREMONT","ALAMEDA","CA","94538","","","37.49629","-121.94826","NAD83","NA","","","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219446655","Naphthalene","NO","0000091203","91-20-3","13326","YES","TRI","NO","0","YES","NO","R","Pounds","2178","494","0","0","0","0","0","0","0","0","0","0","0","0","2672","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2589","0","0","0","0","2589","129","0","129","0","0","0","0","0","0","0","0","2718","2672","0","0","2672","0","0","0","129","0","2589","4559","0","9949","","ACTIVITY",".98"
"2020","9210WSCSTG271NH","110031407172","US COAST GUARD SECTOR SAN DIEGO CA","2710 N HARBOR DR","SAN DIEGO","SAN DIEGO","CA","92101","","","32.727487","-117.180872","NAD83","NA","","","YES","999","Other","","","","","","","","","","","","","1320219430131","Naphthalene","NO","0000091203","91-20-3","13326","YES","TRI","NO","0","YES","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","278","0","0","278","0","0","0","0","0","0","0","0","0","0","0","278","0","0","0","0","0","0","0","0","0","278","0","0","278","","ACTIVITY","1"
"2020","93308MBRCH521BY","110017214922","AMBER CHEMICAL INC.","5201 BOYLAN ST","BAKERSFIELD","KERN","CA","93308","","","35.40125","-119.05207","NAD83","NA","","NA","NO","4246","Chemical Wholesalers","","","","","","","","","","","","","1320219289903","Certain glycol ethers","NO","N230","N230","649541","YES","TRI","NO","0","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","ACTIVITY","1"
"2020","93308MBRCH521BY","110017214922","AMBER CHEMICAL INC.","5201 BOYLAN ST","BAKERSFIELD","KERN","CA","93308","","","35.40125","-119.05207","NAD83","NA","","NA","NO","4246","Chemical Wholesalers","","","","","","","","","","","","","1320219289939","Xylene (mixed isomers)","NO","0001330207","1330-20-7","84970","YES","TRI","NO","0","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","ACTIVITY","1"
"2020","9270WRBRTS31NTW","110064351785","ROBERTSON&apos;S READY MIX SANTA ANA PLANT 17","310 N TOWNSEND","SANTA ANA","ORANGE","CA","92703","","","33.747054","-117.895999","NAD83","NA","","","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320218656229","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds","2.58",".00125","0","0","0","0","0","0","0","0","0","0","0","2.336","4.91725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.91725","0","0","4.91725","0","0","0","0","25.197","0","0","0","30.11425","","PRODUCTION","1.34"
"2020","93308MBRCH521BY","110017214922","AMBER CHEMICAL INC.","5201 BOYLAN ST","BAKERSFIELD","KERN","CA","93308","","","35.40125","-119.05207","NAD83","NA","","NA","NO","4246","Chemical Wholesalers","","","","","","","","","","","","","1320219289927","Sodium nitrite","NO","0007632000","7632-00-0","152058","NO","TRI","NO","2","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","ACTIVITY","1"
"2020","9210WSCSTG271NH","110031407172","US COAST GUARD SECTOR SAN DIEGO CA","2710 N HARBOR DR","SAN DIEGO","SAN DIEGO","CA","92101","","","32.727487","-117.180872","NAD83","NA","","","YES","999","Other","","","","","","","","","","","","","1320219430129","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3520","3520","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3520","3520","0","0","0","0","3520","0","0","0","0","0","0","3520","","",""
"2020","95747GLNTT19FTH","110020517519","KEYSIGHT TECHNOLOGIES INC","10090 FOOTHILLS BLVD 5748","ROSEVILLE","PLACER","CA","95747","","","38.801831","-121.315754","NAD83","KEYSIGHT TECHNOLOGIES INC","NA","KEYSIGHT TECHNOLOGIES INC","NO","999","Other","","","","","","","","","","","","","1320218653259","Diisocyanates","NO","N120","N120","649715","YES","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","94070RMCPC126BR","110022811590","CEMEX SAN CARLOS","1026 BRANSTON RD","SAN CARLOS","SAN MATEO","CA","94070","","","37.50542","-122.25478","NAD83","CEMEX INC","189840945","CEMEX INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320219305594","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","NO","N511","N511","649616","NO","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","95054RMCPC1555R","110009541950","CEMEX SANTA CLARA","1555 RUSSELL AVE","SANTA CLARA","SANTA CLARA","CA","95054","","","37.38735","-121.95689","NAD83","CEMEX INC","189840945","CEMEX INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320219306394","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","NO","N511","N511","649616","NO","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","93225PCFCC1741E","110001158167","ARCOSA LIGHTWEIGHT FRAZIER PARK PLANT","17410 E LOCKWOOD VALLEY RD","FRAZIER PARK","VENTURA","CA","93225","","","34.7666","-119.0447","NAD83","ARCOSA INC","081323613","ARCOSA INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320219384183","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds",".383",".225","0","0","0","0","0","0","0","0","0","0","0","0",".608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".608","0","0",".608","0","0","0","0","0","0","0","0",".608","","PRODUCTION","1"
"2020","94070RMCPC126BR","110022811590","CEMEX SAN CARLOS","1026 BRANSTON RD","SAN CARLOS","SAN MATEO","CA","94070","","","37.50542","-122.25478","NAD83","CEMEX INC","189840945","CEMEX INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320219305582","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION",".91"
"2020","95054RMCPC1555R","110009541950","CEMEX SANTA CLARA","1555 RUSSELL AVE","SANTA CLARA","SANTA CLARA","CA","95054","","","37.38735","-121.95689","NAD83","CEMEX INC","189840945","CEMEX INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320219306382","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION",".99"
"2020","94538NWNTD45500","110000482898","TESLA INC","45500 FREMONT BLVD","FREMONT","ALAMEDA","CA","94538","","","37.49629","-121.94826","NAD83","NA","","","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219446616","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","NO","N511","N511","649616","NO","TRI","NO","0","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4117.8","37060.2","41178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4117.8","0","0","488","0","0","488","0","0","0","0","0","0","0","0","0","37060.2","0","41666","4117.8","0","0","0","0","4117.8","0","0","0","488","0","37060.2","41666","","ACTIVITY",".98"
"2020","9251WMRCHR452MS","110021307557","US DOD USAF MARCH AIR RESERVE BASE","610 MEYER DR BLDG 2403","MARCH ARB","RIVERSIDE","CA","92518","","","33.902694","-117.272545","NAD83","US DEPARTMENT OF DEFENSE","NA","US DEPARTMENT OF DEFENSE","YES","999","Other","","","","","","","","","","","","","1320219198266","Naphthalene","NO","0000091203","91-20-3","13326","YES","TRI","NO","0","YES","NO","R","Pounds","23","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","5","23","0","0","23","0","0","0","5","0","0","0","0","28","","ACTIVITY",".91"
"2020","93707PBDYF2494S","110000482200","TRILLIUM PUMPS USA INC.","2495 S GOLDEN STATE BLVD","FRESNO","FRESNO","CA","93706","","","36.709776","-119.769232","NAD83","NA","","","NO","333","Machinery","","","","","","","","","","","","","1320219189949","Copper","NO","0007440508","7440-50-8","150086","NO","TRI","YES","1","NO","NO","R","Pounds","5.29","1.1","0","0","0","0","0","0","0","0","0","0","0","0","6.39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2567","2567","0","0","0","0","0","0","0","0","0","0","0","2567","6.39","0","0","6.39","0","0","0","0","0","2567","0","0","2573.39","","PRODUCTION",".75"
"2020","93707PBDYF2494S","110000482200","TRILLIUM PUMPS USA INC.","2495 S GOLDEN STATE BLVD","FRESNO","FRESNO","CA","93706","","","36.709776","-119.769232","NAD83","NA","","","NO","333","Machinery","","","","","","","","","","","","","1320219189709","Chromium","NO","0007440473","7440-47-3","150060","YES","TRI","YES","1","NO","NO","R","Pounds","1.98","1.19","0","0","0","0","0","0","0","0","0","0","0","0","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.17","0","0","3.17","0","0","0","0","0","0","0","0","3.17","","PRODUCTION",".75"
"2020","92590CMXCN2965L","110025333324","CEMEX TEMECULA PLANT","29065 OLD TOWN FRONT ST","TEMECULA","RIVERSIDE","CA","92590","","","33.48288","-117.14323","NAD83","CEMEX INC","189840945","CEMEX INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320219303777","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION",".83"
"2020","93030PTTCH501DE","110002932284","PTI TECHNOLOGIES INC","501 DEL NORTE BLVD","OXNARD","VENTURA","CA","93030","","","34.20616","-119.1272","NAD83","ESCO TECHNOLOGIES INC","618957153","ESCO TECHNOLOGIES INC","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219274622","Copper","NO","0007440508","7440-50-8","150086","NO","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION","1"
"2020","93030PTTCH501DE","110002932284","PTI TECHNOLOGIES INC","501 DEL NORTE BLVD","OXNARD","VENTURA","CA","93030","","","34.20616","-119.1272","NAD83","ESCO TECHNOLOGIES INC","618957153","ESCO TECHNOLOGIES INC","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219284027","Manganese","NO","0007439965","7439-96-5","149625","YES","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION","1"
"2020","93030PTTCH501DE","110002932284","PTI TECHNOLOGIES INC","501 DEL NORTE BLVD","OXNARD","VENTURA","CA","93030","","","34.20616","-119.1272","NAD83","ESCO TECHNOLOGIES INC","618957153","ESCO TECHNOLOGIES INC","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219282086","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","","PRODUCTION","1"
"2020","93065CMXCN3WLSA","110025317672","CEMEX SIMI VALLEY PLANT","300 W LOS ANGELES AVE","SIMI VALLEY","VENTURA","CA","93065","","","34.285762","-118.807125","NAD83","CEMEX INC","189840945","CEMEX INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320219304526","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION",".99"
"2020","91311CSMTC20245","110002141860","KDC ONE / COSMETIC LABORATORIES OF AMERICA INC","20245 SUNBURST ST","CHATSWORTH","LOS ANGELES","CA","91311","","","34.23457","-118.57493","NAD83","NA","","","NO","325","Chemicals","","","","","","","","","","","","","1320219303613","Certain glycol ethers","NO","N230","N230","649541","YES","TRI","NO","0","NO","NO","R","Pounds","0","4","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","670","0","0","0","723","0","723","4","0","0","4","0","0","0","0","0","0","0","723","727","","PRODUCTION","1.17"
"2020","93030PTTCH501DE","110002932284","PTI TECHNOLOGIES INC","501 DEL NORTE BLVD","OXNARD","VENTURA","CA","93030","","","34.20616","-119.1272","NAD83","ESCO TECHNOLOGIES INC","618957153","ESCO TECHNOLOGIES INC","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219287760","n-Hexane","NO","0000110543","110-54-3","26740","YES","TRI","NO","0","NO","NO","R","Pounds","203","406","0","0","0","0","0","0","0","0","0","0","0","0","609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6235","0","0","0","0","6235","0","6235","609","0","0","609","0","0","0","0","0","0","1313","6235","8157","","PRODUCTION","1"
